msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02006499,0,0,0,0,0,0,0,0
E02006500,138,185,8,12,20,1,8,8
E02006501,0,0,0,0,2,1,3,2
E02006502,0,0,0,0,1,5,22,35
E02006503,20,3,4,6,5,1,0,9
E02006504,1,0,1,0,1,6,10,10
E02006505,0,0,0,0,0,0,1,3
E02006506,0,0,1,0,0,3,10,8
E02006507,0,0,0,0,4,0,11,25
E02006508,0,0,0,7,3,2,0,0
E02006509,0,0,0,0,0,3,4,4
E02006510,0,0,0,0,4,0,6,10
E02006511,0,25,2,1,3,1,2,0
E02006512,0,0,0,2,4,13,15,8
E02006513,0,0,1,0,0,3,2,1
E02006514,0,0,4,1,6,1,4,16
E02006515,0,0,0,0,3,2,7,9
E02006516,0,1,0,6,9,2,8,5
E02006517,0,0,0,0,0,3,2,6
E02006518,0,0,1,0,2,0,6,11
E02006519,0,0,0,1,2,0,9,4
E02006520,0,0,0,0,0,1,3,12
E02006521,0,0,4,1,12,3,4,2
E02006522,0,0,0,0,1,0,0,0
E02006523,10,1044,107,33,19,11,18,9
E02006524,0,0,0,0,0,4,0,2
E02006525,0,20,3,12,17,10,12,14
E02006526,0,0,1,1,1,4,3,5
E02006527,0,61,4,5,9,5,11,12
E02006528,0,2,7,8,13,8,6,4
E02006529,0,1,4,8,8,8,3,11
E02006530,13,46,1,3,12,7,0,1
E02006531,0,48,1,0,0,0,0,0
E02006532,0,0,0,0,0,0,0,0
E02006533,0,0,0,0,1,8,11,7
E02006696,0,0,2,0,0,2,10,6
E02006697,14,10,0,0,4,4,11,15
E02006698,0,0,0,0,0,6,4,4
E02006699,0,0,4,2,1,2,0,0
E02006700,0,0,1,9,12,6,19,23
E02006701,0,0,0,0,0,4,4,10
E02006702,0,0,0,0,3,1,4,3
E02006703,0,0,2,2,10,4,10,18
E02006704,1,7,20,15,3,2,2,8
E02006705,0,0,0,0,1,7,5,6
E02006706,103,93,3,2,8,2,14,18
