msoa,MC: Care home with nursing,MC: Care home without nursing,MC: Children's home,MC: General hospital,MC: Home or hostel,MC: Mental health hospital or unit,MC: Other home,MC: Other hospital,Other: Approved premises,Other: Defence,Other: Detention centres,Other: Education,Other: Prison service,Other: Religious,Other: Staff/Worker accommodation,Other: Temporary accommodation,total
E02004543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
E02004545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
E02004547,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,5
E02004548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
E02004549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
E02004551,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
E02004552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
E02004553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004554,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
E02004555,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,9
E02004556,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
E02004557,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
E02004558,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
E02004559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004560,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10
E02004561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E02004562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
E02004563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E02004564,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E02004566,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
E02004567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
