msoa,centroid_easting,centroid_northing,station,station_easting,station_northing,postcode,station_postcode_distance,distance_to_msoa_centroid
E02001045,385019.2637,404177.184699999,Bowker Vale (Manchester Metrolink),383578.3333333333,403136.3333333333,M8  6LR,6.739857002871089e-06,1.773817166354137
E02001097,382392.996,386302.128,Robinswood Road (Manchester Metrolink),382890.6,386647.0,M22 0DW,1.4381856282471078e-05,0.6041446752698599
E02001245,394091.1439,397700.642200001,Ashton-Under-Lyne (Manchester Metrolink),393592.6666666667,399295.6666666667,OL6 6DR,6.943286281723191e-06,1.6698558059111268
E02001128,390552.7188,402061.5239,Hollinwood (Manchester Metrolink),390328.6,402603.6,OL9 7LG,1.7809713075158252e-05,0.5860582749934979
E02006810,401719.6532,293943.135,Black Lake (Midland Metro ),399356.0,292515.5,B70 0PA,2.024817772129087e-05,2.7552835951597254
E02001148,388181.556,410682.8124,Heywood (East Lancashireway),386388.0,410287.0,OL101PW,1.572247237586124e-05,1.8315566268811838
E02001093,382984.929,388287.915999999,Benchill (Manchester Metrolink),383061.3333333333,387834.6666666667,M22 7XH,6.194737929272628e-06,0.4593734086940698
E02006960,382498.6281,398900.367000001,Exchange Square (Manchester Metrolink),383995.6666666667,398667.3333333333,M4  3AJ,4.174050586097577e-06,1.5107322269613235
E02001135,391251.3628,415257.8366,Newbold (Manchester Metrolink),391128.0,412983.6666666667,OL165BD,1.5489159093723384e-05,2.276230855046378
E02002169,388977.2777,297880.027899999,Pipers Row (Midland Metro ),391728.5,298545.75,WV1 3JZ,1.024964217109736e-05,2.822914403894086
E02001598,445232.7606,391875.4693,Parkgate,443712.0,394226.0,S60 1TG,4.3793451179352795e-05,2.7961453546090107
E02001214,385349.7327,387883.647299999,Benchill (Manchester Metrolink),383061.3333333333,387834.6666666667,M22 7XH,6.194737929272628e-06,2.282267751098465
E02001100,393928.1767,408932.0616,Shaw and Crompton (Manchester Metrolink),394167.3333333333,408885.0,OL2 8PF,9.333364756965966e-06,0.24305329411616844
E02001124,390749.4317,403444.081700001,South Chadderton (Manchester Metrolink),390460.0,403379.6666666667,OL9 8ER,1.4982542749202635e-05,0.29568257632088585
E02001179,380418.7951,398893.486400001,Langworthy (Manchester Metrolink),380445.0,398249.3333333333,M5  5GH,7.81421747619246e-06,0.6443366656743449
E02002174,389773.2541,296922.5867,Pipers Row (Midland Metro ),391728.5,298545.75,WV1 3JZ,1.024964217109736e-05,2.5365046664226862
E02001040,381892.3276,405040.958699999,Besses o'th'barn (Manchester Metrolink),381127.0,405087.3333333333,M25 6AX,1.2835728783562564e-05,0.7644990186553439
E02001234,394068.4814,400159.440099999,Ashton-Under-Lyne (Manchester Metrolink),393592.6666666667,399295.6666666667,OL6 6DR,6.943286281723191e-06,0.9850863883831222
E02001086,382841.8192,391831.5655,Barlow Moor Road,382213.5,392929.3333333334,M21 7SA,1.0078896970666701e-05,1.2634436771202968
E02002196,403359.3609,439076.972999999,Oakworth (Keighley & Worth Valleyway),403925.0,438345.0,BD220DZ,6.981565540279608e-06,0.9237025430783646
E02001077,382166.9765,393660.6006,St Werburgh's Road (Manchester Metrolink),382448.0,393597.0,M21 8PZ,6.533627774410649e-06,0.2873236989625843
E02001278,377372.51,390151.283,Timperley (Manchester Metrolink),377596.5,389751.0,WA156TD,3.1055899810655476e-06,0.45818520469265916
E02001053,386297.0385,401095.3718,Monsall (Manchester Metrolink),386093.5,400514.5,M40 8NH,8.47838301003261e-06,0.6150115227401208
E02006984,385588.4025,398188.2258,New Islington (Manchester Metrolink),385526.25,398280.0,M4  7AF,6.7832966544753e-06,0.11069684978617882
E02001038,380770.8771,405716.4866,Whitefield (Manchester Metrolink),380525.6666666667,406102.3333333333,M25 6GS,2.0290577061968914e-06,0.4566053422856185
E02001034,377882.8015,407411.6613,Radcliffe (Manchester Metrolink),378829.0,407349.0,M26 9SY,1.9236610928037654e-05,0.9455089385645663
E02001102,392887.3817,408034.8489,Shaw and Crompton (Manchester Metrolink),394167.3333333333,408885.0,OL2 8PF,9.333364756965966e-06,1.5332031599071108
E02001076,385638.1313,394025.486400001,Burton Road (Manchester Metrolink),384125.6666666667,392493.6666666667,M20 1HW,8.884099647616445e-06,2.149027079203956
E02001090,382955.7692,389953.6702,Benchill (Manchester Metrolink),383061.3333333333,387834.6666666667,M22 7XH,6.194737929272628e-06,2.120511407346495
E02001146,389776.9588,412264.164899999,Rochdaleway (Manchester Metrolink),389878.3333333333,412730.0,OL111EX,9.145250701701557e-06,0.4764237311016832
E02001046,386008.0016,403386.082,Crumpsall (Manchester Metrolink),384102.0,402311.0,M8  6EB,1.3083753206872091e-05,2.1831845469902
E02001594,443271.7645,392707.719699999,Rotherham,442564.0,392979.0,S60 1QH,8.64122957897661e-06,0.7559945642295277
E02001176,377344.8511,399257.3784,Eccles (Manchester Metrolink),377895.0,398535.3333333333,M30 0FH,1.1726198707271351e-05,0.906459888325322
E02001139,390555.1198,414003.7355,Rochdale Interchange (Manchester Metrolink),389820.0,413430.5,OL161RL,7.1112447557872346e-06,0.9303177844743109
E02001035,381466.6076,407092.554099999,Whitefield (Manchester Metrolink),380525.6666666667,406102.3333333333,M25 6GS,2.0290577061968914e-06,1.3637095412410516
E02001123,394671.9921,403678.887599999,Oldham Mumps (Manchester Metrolink),393242.0,405086.2,OL1 3TP,7.067713506116564e-06,2.002831099765398
E02001047,387749.7557,403086.719599999,Failsworth (Manchester Metrolink),389276.0,401543.0,M35 0DL,6.956234595142139e-06,2.167096007274173
E02001264,378574.8768,394952.275800001,Stretford (Manchester Metrolink),379909.2,394378.4,M32 8HW,6.141327919480112e-06,1.4487944596249749
E02001269,379843.3834,394587.4246,Stretford (Manchester Metrolink),379909.2,394378.4,M32 8HW,6.141327919480112e-06,0.2189770452483902
E02001116,394336.0938,404894.987299999,Oldham Mumps (Manchester Metrolink),393242.0,405086.2,OL1 3TP,7.067713506116564e-06,1.1075161113991305
E02006983,385697.0328,398999.511399999,Holt Town (Manchester Metrolink),386021.0,398526.6666666667,M40 7FH,6.331823379954877e-06,0.572435613746073
E02001028,378207.8229,410435.4002,Bury Bolton Street (East Lancashireway),380260.0,410816.0,BL9 0EY,3.4576262675110796e-06,2.081243720661149
E02006959,383331.664,398881.972200001,Victoria (Manchester Metrolink),384013.0,399003.6,M3  1AX,4.592323591734818e-06,0.6901423506366687
E02001096,383489.9339,386784.1516,Peel Hall (Manchester Metrolink),383435.6,386344.6,M22 5FX,1.6989248926881535e-05,0.442652855502662
E02001127,391682.2955,402428.497400001,Hollinwood (Manchester Metrolink),390328.6,402603.6,OL9 7LG,1.7809713075158252e-05,1.3610469292028318
E02001230,394120.9017,401090.9725,Ashton-Under-Lyne (Manchester Metrolink),393592.6666666667,399295.6666666667,OL6 6DR,6.943286281723191e-06,1.8700522184289605
E02001602,442015.3326,389977.320800001,Meadowhall South - Tinsley,439646.0,390990.0,S9  1EA,1.1673715431757243e-05,2.570121377925582
E02001252,390335.5837,395198.070900001,Droylsden (Manchester Metrolink),390487.3333333333,398094.3333333333,M43 7BP,3.854007648546603e-06,2.898679360966753
E02002134,396292.108,299063.8199,The Crescent (Midland Metro ),394624.0,296682.5,WV140DA,1.2724477599309566e-05,2.903981132360742
E02001079,384338.6061,393430.703299999,Withington (Manchester Metrolink),383551.0,392902.3333333333,M20 1JZ,1.1985131720392722e-05,0.9463666810678362
E02001085,386368.0979,392247.784499999,East Didsbury (Manchester Metrolink),385650.75,390570.0,M19 1RJ,1.9207976591339827e-05,1.8230863657999068
E02001087,384694.892,391245.359200001,Didsbury Village (Manchester Metrolink),384887.6666666667,391150.6666666667,M20 0SB,8.591389016201723e-06,0.21424932266435928
E02002163,392940.2402,299799.1075,Wolverhampton (Midland Metro ),391993.0,298832.0,WV100DQ,1.0817003397183381e-05,1.3515665133416968
E02002088,418473.7628,286564.3278,Birmingham International Airport (Air-Rail link),418292.0,283936.0,B26 3QL,1.479014959746586e-05,2.633611999276537
E02001204,387762.655,389350.748,East Didsbury (Manchester Metrolink),385650.75,390570.0,M19 1RJ,1.9207976591339827e-05,2.432937318385037
E02001199,386839.2158,390741.319499999,East Didsbury (Manchester Metrolink),385650.75,390570.0,M19 1RJ,1.9207976591339827e-05,1.197317028922364
E02001098,392990.4291,409699.189099999,Shaw and Crompton (Manchester Metrolink),394167.3333333333,408885.0,OL2 8PF,9.333364756965966e-06,1.4280045603866647
E02002089,417375.1892,285607.4848,Birmingham International Airport (Air-Rail link),418292.0,283936.0,B26 3QL,1.479014959746586e-05,1.904634876542039
E02001052,384355.7009,401586.0667,Abraham Moss (Manchester Metrolink),384432.0,401548.6666666667,M8  0NG,1.6061902142955812e-05,0.08476327529394972
E02001126,392926.575,403046.0032,Oldham King Street (Manchester Metrolink),392336.25,404769.5,OL8 1DS,4.15073913282089e-06,1.8203483076062728
E02001059,387360.5108,398083.5211,Velopark (Manchester Metrolink),387259.5,398395.75,M11 4AH,1.0495761199285194e-05,0.32791136138645144
E02002182,393165.067,294793.5593,Priestfield (Midland Metro ),393478.0,297093.5,WV2 2PB,1.6169313003794396e-05,2.32015525139905
E02001067,388406.5765,395507.189300001,Edge Lane (Manchester Metrolink),389122.0,398251.0,M35 6JD,8.518386676188692e-06,2.8336194957750678
E02001260,376816.5021,395672.896600001,Barton Dock Road (Manchester Metrolink),377390.2,396610.4,M17 8AS,2.2880904276932537e-05,1.0978203019641557
E02001232,395159.395,400200.968800001,Ashton-Under-Lyne (Manchester Metrolink),393592.6666666667,399295.6666666667,OL6 6DR,6.943286281723191e-06,1.805290129084044
E02002171,394492.6969,297701.093699999,The Crescent (Midland Metro ),394624.0,296682.5,WV140DA,1.2724477599309566e-05,1.0265907396153828
E02002161,390290.8605,300096.333699999,Pipers Row (Midland Metro ),391728.5,298545.75,WV1 3JZ,1.024964217109736e-05,2.111261033598747
E02001042,381370.4261,403523.4078,Prestwich (Manchester Metrolink),381382.6666666667,404147.0,M25 5BP,6.439574910428197e-06,0.6233724012759553
E02001144,392322.4921,412702.8244,Kingsway (Manchester Metrolink),391908.25,412738.75,OL164JN,1.1810647465980052e-05,0.4145901767065158
E02001095,381251.5531,387389.517000001,Martinscroft (Manchester Metrolink),381473.75,388369.0,M23 2QA,4.966936666586974e-06,1.003733805170156
E02001121,392578.1327,403839.9397,Oldham King Street (Manchester Metrolink),392336.25,404769.5,OL8 1DS,4.15073913282089e-06,0.9598488448932145
E02001033,379431.0035,407964.777100001,Radcliffe (Manchester Metrolink),378829.0,407349.0,M26 9SY,1.9236610928037654e-05,0.8596934512268414
E02002166,393563.8599,298548.624500001,Priestfield (Midland Metro ),393478.0,297093.5,WV2 2PB,1.6169313003794396e-05,1.4570902079351764
E02001147,390169.7778,410930.551999999,Rochdaleway (Manchester Metrolink),389878.3333333333,412730.0,OL111EX,9.145250701701557e-06,1.821774862056324
E02002062,400887.8502,290484.355799999,Trinity Way (Midland Metro ),400906.0,290432.5,B70 6LJ,1.5737265853296627e-05,0.05490522584672041
E02006944,403108.6791,287583.199999999,Handsworth Booth St (Midland Metro ),403343.0,289341.5,B66 2PQ,1.3208387076175812e-05,1.7731198782075572
E02001061,389022.2986,397080.380000001,Edge Lane (Manchester Metrolink),389122.0,398251.0,M35 6JD,8.518386676188692e-06,1.1742136830970848
E02002175,395520.637,296781.752699999,Bilston Central (Midland Metro ),395013.3333333333,296442.3333333333,WV140AH,9.938357898608145e-06,0.6091035716877986
E02001107,390626.1354,406283.307399999,Westwood (Manchester Metrolink),391756.3333333333,405089.6666666667,OL9 6BF,7.848414277188157e-06,1.6410706515777336
E02001024,378117.3268,412172.723300001,Bury Bolton Street (East Lancashireway),380260.0,410816.0,BL9 0EY,3.4576262675110796e-06,2.5303696701622465
E02001037,380020.4017,405993.0691,Whitefield (Manchester Metrolink),380525.6666666667,406102.3333333333,M25 6GS,2.0290577061968914e-06,0.51549169162967
E02001084,385323.3349,392396.630000001,West Didsbury (Manchester Metrolink),384396.6666666667,392026.6666666667,M20 6UT,1.2092067457506232e-05,0.9952191320194966
E02001027,379204.3524,411092.888499999,Bury Bolton Street (East Lancashireway),380260.0,410816.0,BL9 0EY,3.4576262675110796e-06,1.0883276472584549
E02002155,392254.4812,301498.4978,Wolverhampton (Midland Metro ),391993.0,298832.0,WV100DQ,1.0817003397183381e-05,2.678199563473245
E02002063,397278.688,290500.916999999,Dudlay St Guns Village (Midland Metro ),399514.0,291917.5,B70 9RA,1.3378141381305871e-05,2.6407092655021356
E02001284,377683.6905,386974.4416,Altrincham (Manchester Metrolink),376979.6666666667,387904.0,WA141EN,4.941655289416519e-06,1.164437366004314
E02001131,389498.1682,400537.228399999,Failsworth (Manchester Metrolink),389276.0,401543.0,M35 0DL,6.956234595142139e-06,1.0293475138560726
E02001211,384463.0682,388542.9022,Benchill (Manchester Metrolink),383061.3333333333,387834.6666666667,M22 7XH,6.194737929272628e-06,1.566701108619653
E02001238,391049.4783,398758.237400001,Droylsden (Manchester Metrolink),390487.3333333333,398094.3333333333,M43 7BP,3.854007648546603e-06,0.8686050306004289
E02001036,378636.2226,406309.1719,Radcliffe (Manchester Metrolink),378829.0,407349.0,M26 9SY,1.9236610928037654e-05,1.056885875209758
E02001115,395623.3113,405079.570800001,Oldham Mumps (Manchester Metrolink),393242.0,405086.2,OL1 3TP,7.067713506116564e-06,2.3743783710408577
E02001167,381574.4465,401605.4475,Heaton Park (Manchester Metrolink),382411.3333333333,403780.3333333333,M25 1SS,8.73218879816278e-06,2.328382038320207
E02001590,445219.5225,393441.0041,Parkgate,443712.0,394226.0,S60 1TG,4.3793451179352795e-05,1.6955707192688896
E02001119,393608.5169,404394.6985,Oldham Mumps (Manchester Metrolink),393242.0,405086.2,OL1 3TP,7.067713506116564e-06,0.7817961295473708
E02001246,395119.0235,397250.7652,Ashton-Under-Lyne (Manchester Metrolink),393592.6666666667,399295.6666666667,OL6 6DR,6.943286281723191e-06,2.548205968833773
E02002060,399141.1545,291456.892200001,Dudlay St Guns Village (Midland Metro ),399514.0,291917.5,B70 9RA,1.3378141381305871e-05,0.5917968048703514
E02001279,378307.5179,390017.3342,Timperley (Manchester Metrolink),377596.5,389751.0,WA156TD,3.1055899810655476e-06,0.7572801110338923
E02001583,444692.9467,396908.6478,Parkgate,443712.0,394226.0,S60 1TG,4.3793451179352795e-05,2.8539535410433343
E02001175,375770.68,399449.5482,Eccles (Manchester Metrolink),377895.0,398535.3333333333,M30 0FH,1.1726198707271351e-05,2.306779347855122
E02001030,376459.6505,409125.027100001,Radcliffe (Manchester Metrolink),378829.0,407349.0,M26 9SY,1.9236610928037654e-05,2.9549359646629885
E02002058,397235.1253,292135.4472,Black Lake (Midland Metro ),399356.0,292515.5,B70 0PA,2.024817772129087e-05,2.1486676657320025
E02006958,382635.0155,400269.4827,Victoria (Manchester Metrolink),384013.0,399003.6,M3  1AX,4.592323591734818e-06,1.8677430133395112
E02002059,400535.2685,292078.8105,Lodge Rd West Bromwich Town Hall (Metro ),400115.0,291198.5,B70 8PH,8.74516434819012e-06,0.974675037479987
E02002189,405445.8375,441934.4869,Ingrow West (Keighley & Worth Valleyway),405690.0,439730.0,BD215AX,1.6924410839244e-05,2.2165828675851813
E02002047,398571.4629,294986.4528,Wednesbury Great Western St (Metro ),398447.0,294521.5,WS107NR,1.496920463824895e-05,0.48106344200062046
E02001062,385481.7887,396662.032400001,Piccadilly (Manchester Metrolink),384803.4,397850.6,M60 1NB,7.798749137008707e-06,1.3670028041787967
E02001109,394688.0054,405881.6074,Derker (Manchester Metrolink),393355.0,405931.0,OL1 4AP,1.5989823991461226e-05,1.3300348663285433
E02006963,380878.2806,397214.347100001,Harbour City (Manchester Metrolink),380769.4,397522.8,M50 2HD,9.422182029775622e-06,0.3268426043247903
E02001242,391105.6212,397740.7674,Audenshaw (Manchester Metrolink),391400.0,397948.3333333333,M34 5QN,7.278978779793669e-06,0.35943532535263045
E02001141,389217.1013,413381.2445,Rochdale Interchange (Manchester Metrolink),389820.0,413430.5,OL161RL,7.1112447557872346e-06,0.603150828661109
E02001174,379663.1357,400141.1248,Weaste (Manchester Metrolink),379681.5,398456.5,M50 1DH,9.472625372229492e-06,1.683816970517215
E02001083,383750.6613,392334.615,Burton Road (Manchester Metrolink),384125.6666666667,392493.6666666667,M20 1HW,8.884099647616445e-06,0.4063053739837713
E02001142,387079.5111,412721.374399999,Heywood (East Lancashireway),386388.0,410287.0,OL101PW,1.572247237586124e-05,2.52884537491828
E02002165,390069.4379,299187.850400001,Pipers Row (Midland Metro ),391728.5,298545.75,WV1 3JZ,1.024964217109736e-05,1.7744610578097735
E02001262,381748.023,395321.1511,Firswood (Manchester Metrolink),381644.5,394994.5,M16 0EX,7.611389368038364e-06,0.3424083999521622
E02002154,391193.4882,301680.8357,Wolverhampton (Midland Metro ),391993.0,298832.0,WV100DQ,1.0817003397183381e-05,2.9572224709670176
E02001051,387135.9471,401783.8332,Newton Heath & Moston (Manchester Metrolink),387892.5,400840.5,M10 0AD,8.779129247889877e-06,1.2074527167617022
E02001078,386956.4026,393424.4257,West Didsbury (Manchester Metrolink),384396.6666666667,392026.6666666667,M20 6UT,1.2092067457506232e-05,2.9096278104197744
E02001249,392719.3726,395770.541999999,Audenshaw (Manchester Metrolink),391400.0,397948.3333333333,M34 5QN,7.278978779793669e-06,2.543289440310879
E02001023,379421.4221,412398.296,Bury Bolton Street (East Lancashireway),380260.0,410816.0,BL9 0EY,3.4576262675110796e-06,1.7888338231796377
E02006914,383953.3053,397185.1359,Deansgate-Castlefield (Manchester Metrolink),383444.5,397581.5,M3  4QL,2.1660714728589106e-06,0.6436663281894667
E02001039,381585.4072,405784.7192,Besses o'th'barn (Manchester Metrolink),381127.0,405087.3333333333,M25 6AX,1.2835728783562564e-05,0.8335102427461817
E02001025,382114.3303,411517.241800001,Bury (Manchester Metrolink),380426.0,410527.3,BL9 0AG,1.9339640378830058e-05,1.9526352390418067
E02001130,390655.9925,401048.7545,Failsworth (Manchester Metrolink),389276.0,401543.0,M35 0DL,6.956234595142139e-06,1.461950113095804
E02001125,389777.6589,403427.878900001,South Chadderton (Manchester Metrolink),390460.0,403379.6666666667,OL9 8ER,1.4982542749202635e-05,0.6820557058749589
E02001233,392953.7814,400145.799699999,Ashton West (Manchester Metrolink),392816.4,399284.6,OL7 0AU,4.3037707436940755e-05,0.8715720073790014
E02001253,392060.0351,395223.077400001,Audenshaw (Manchester Metrolink),391400.0,397948.3333333333,M34 5QN,7.278978779793669e-06,2.8021833478752503
E02001267,376804.2654,394622.4373,Barton Dock Road (Manchester Metrolink),377390.2,396610.4,M17 8AS,2.2880904276932537e-05,2.0710258460491993
E02001263,374966.9054,395274.5155,The Trafford Centre (Manchester Metrolink),377013.3333333333,396849.0,M41 7JX,2.2673573887545112e-05,2.5768141515779606
