msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02005744,22,29,2,5,9,0,11,3
E02005746,0,0,0,0,0,0,0,0
E02005747,0,2,1,0,1,0,5,3
E02005748,3,0,0,5,1,2,2,10
E02005749,0,0,4,9,7,7,15,20
E02005750,0,0,0,0,0,1,0,0
E02005751,0,5,0,0,0,2,0,0
E02005752,0,0,0,1,0,0,1,0
E02005754,0,3,3,3,1,1,4,3
E02005755,0,0,0,1,1,2,7,10
E02005756,3,216,119,25,14,0,2,0
E02005757,0,0,6,3,2,1,4,9
E02005758,1,56,60,11,0,1,2,4
E02005759,0,1,0,0,3,2,2,1
E02005760,0,0,1,4,11,4,11,13
E02005761,4,16,3,6,4,0,0,0
E02005762,9,155,142,41,1,4,13,6
E02005763,1,9,7,4,0,0,2,2
E02005764,0,5,2,9,1,11,18,26
E02005765,0,0,0,0,1,0,6,5
E02005766,0,0,0,0,0,0,0,0
E02005767,0,0,0,4,8,3,8,5
E02005768,0,967,53,10,3,0,1,1
E02005769,0,1,0,1,8,0,2,13
E02005770,0,0,0,6,1,0,0,0
E02005771,0,0,1,1,0,0,0,0
E02005772,0,0,1,2,3,5,12,6
E02005773,0,0,5,3,18,8,8,13
E02005774,0,24,3,6,2,8,27,10
E02005775,0,4,10,20,14,19,13,20
E02005776,185,145,0,0,4,8,17,9
E02005777,0,0,1,2,3,2,4,5
E02005778,0,0,0,0,0,0,0,0
E02005779,0,0,7,10,5,4,0,7
E02005780,15,16,3,3,7,8,5,15
E02005781,0,0,0,1,4,11,22,14
E02005782,5,0,0,0,0,0,0,0
E02005783,2,0,0,0,1,0,5,5
E02005784,1,137,134,22,6,11,17,10
E02005785,0,1156,596,135,6,4,20,19
E02005786,2,1,0,3,2,2,0,1
