msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02002697,0,0,1,0,1,1,0,0
E02002698,0,0,1,0,4,3,9,17
E02002699,0,0,0,2,0,1,6,31
E02002700,0,0,4,4,6,6,13,9
E02002701,0,0,0,0,0,0,3,6
E02002702,0,0,0,2,9,4,19,62
E02002703,2,118,3,1,1,3,15,49
E02002704,0,0,1,0,0,0,0,0
E02002705,0,0,1,0,0,2,4,9
E02002706,0,0,0,2,0,3,9,61
E02002707,0,0,0,0,0,3,13,29
E02002708,0,0,1,0,0,5,26,55
E02002709,0,0,0,0,0,0,6,10
E02002710,0,0,0,0,0,6,14,27
E02002711,0,0,0,0,1,4,11,57
E02002712,0,2,2,6,13,9,40,68
E02002714,2,0,0,0,0,0,0,14
E02002715,0,0,0,0,0,6,13,35
E02002716,0,0,0,0,0,3,5,16
E02002717,0,0,0,2,0,0,7,16
E02002718,0,0,2,3,6,4,10,27
E02002719,0,0,0,2,6,14,68,116
E02002720,0,0,0,6,9,6,11,43
E02002721,0,0,0,0,0,0,14,42
E02002722,3,2,9,5,16,14,21,26
E02002723,0,0,1,5,7,8,11,49
E02002724,0,13,0,0,4,0,1,0
E02002725,0,0,1,1,4,6,19,27
E02002726,0,0,2,4,10,1,9,30
E02002727,0,0,0,4,2,3,13,9
E02002728,0,0,0,0,0,0,1,0
E02002729,0,0,0,0,0,0,0,0
E02002730,0,0,0,0,0,0,0,0
E02002731,0,0,0,0,0,0,0,0
E02002732,0,1,3,7,5,8,14,30
E02002733,0,4,0,3,0,1,3,8
E02002734,0,0,0,0,8,4,21,28
E02002736,0,0,0,0,0,1,1,3
E02002737,0,3,3,8,1,3,13,30
E02002738,0,0,0,0,0,0,0,0
E02002739,0,0,0,0,0,0,0,0
E02002740,0,0,0,0,4,0,13,14
E02002741,0,51,25,6,9,14,18,51
E02002743,0,0,0,0,0,0,16,30
E02002744,0,2,2,5,2,1,2,14
E02002745,0,0,0,0,8,4,20,41
E02002746,0,0,0,0,2,1,9,28
E02002747,0,0,1,3,0,1,2,6
E02002748,0,0,1,3,10,9,37,68
E02002749,0,1,0,2,8,7,8,33
E02002750,0,0,1,4,13,4,6,17
E02002751,0,0,0,0,2,7,4,10
E02002752,0,0,0,0,0,0,0,0
E02002753,0,0,1,1,1,10,22,48
E02002754,0,0,0,0,0,1,6,30
E02002755,0,0,2,4,16,10,27,43
E02002756,0,0,0,0,1,11,20,48
E02002757,0,3,0,0,0,0,0,0
E02002758,0,0,0,0,0,0,0,0
E02002759,0,0,3,8,12,21,24,72
E02002760,0,0,1,10,8,4,11,32
E02002761,0,0,12,1,4,1,12,27
E02002762,0,0,0,0,3,4,19,54
E02002763,0,0,0,0,3,7,29,30
E02002764,0,1,0,0,0,0,0,0
E02002765,0,0,1,1,11,7,8,13
E02002766,0,0,0,0,0,0,8,25
E02002767,0,0,0,0,0,0,0,0
E02002768,0,0,0,0,0,0,0,0
E02002769,0,0,0,0,0,1,0,0
E02002770,0,1,1,2,6,5,4,30
E02002771,3,4,1,0,0,3,11,28
E02002772,0,10,4,3,1,2,8,9
E02002773,0,0,0,0,0,0,2,17
E02002774,0,0,0,0,1,3,13,50
E02002775,1,5,3,4,8,2,9,38
E02002776,0,0,0,0,0,0,0,0
E02002777,0,0,0,0,0,1,9,16
E02002778,22,32,4,10,5,1,5,27
E02002779,0,87,12,10,8,0,0,0
E02002780,0,70,5,2,8,2,0,1
E02002781,0,555,9,1,9,4,5,19
E02002782,1,102,22,39,26,6,14,47
E02002783,0,0,0,1,2,5,22,35
E02002784,22,764,123,18,10,1,1,0
E02002785,0,29,0,0,0,3,12,28
E02002786,0,0,2,0,0,0,0,0
E02002787,0,14,0,0,0,0,0,0
E02002788,3,5,2,2,5,3,0,0
E02002789,0,0,0,0,2,5,11,17
E02002790,0,557,112,30,13,1,9,39
E02002791,0,2,3,0,0,10,20,65
E02002792,0,2,0,1,2,0,18,51
E02002793,0,0,0,0,0,0,2,0
E02002794,1,2677,123,14,7,3,18,53
E02002795,0,0,0,0,0,0,0,0
E02005742,16,0,0,0,1,2,6,12
E02005744,18,25,1,1,2,12,9,20
E02005746,0,0,0,0,0,0,0,0
E02005747,0,1,0,0,2,2,11,12
E02005748,0,0,0,1,3,1,2,34
E02005749,0,0,1,10,11,7,24,60
E02005750,0,0,0,2,0,0,0,0
E02005751,0,0,0,0,0,0,0,0
E02005752,1,0,0,2,0,0,0,0
E02005754,0,0,0,0,3,4,8,18
E02005755,0,0,0,0,0,3,8,43
E02005756,0,19,15,4,2,0,0,0
E02005757,0,0,0,2,0,1,10,22
E02005758,1,10,11,0,2,1,2,16
E02005759,0,0,4,0,0,2,2,0
E02005760,0,1,0,5,9,14,13,20
E02005761,0,3,0,4,0,0,0,0
E02005762,36,26,6,5,2,4,7,55
E02005763,33,9,3,1,3,1,4,20
E02005764,0,1,1,5,4,6,16,84
E02005765,0,0,0,0,3,2,18,39
E02005766,0,0,0,0,0,0,0,0
E02005767,0,0,0,0,6,4,9,15
E02005768,0,94,9,1,3,1,5,8
E02005769,0,0,0,0,2,2,13,26
E02005770,0,0,0,0,0,0,0,0
E02005771,0,0,0,0,0,0,0,0
E02005772,0,0,0,4,6,5,14,12
E02005773,0,1,10,6,12,10,13,41
E02005774,0,10,2,10,9,9,28,41
E02005775,12,25,7,28,16,9,34,74
E02005776,221,120,0,1,5,5,12,47
E02005777,0,0,0,2,2,5,22,58
E02005778,0,0,0,0,0,0,0,0
E02005779,0,0,4,13,14,5,5,33
E02005780,11,13,1,3,2,1,15,84
E02005781,0,0,0,0,6,10,27,46
E02005782,3,0,0,0,0,0,0,1
E02005783,0,0,0,0,2,1,19,33
E02005784,0,16,16,1,6,7,10,19
E02005785,1,36,41,4,4,3,25,41
E02005786,0,1,0,2,0,0,0,1
E02005787,2,4,2,2,1,0,0,0
E02005788,0,7,0,0,2,2,0,1
E02005789,0,0,2,0,6,4,20,51
E02005790,47,79,5,4,10,5,5,18
