area,household residents,communal residents,msoa
E00024877,293,15,E02001007
E00024878,270,0,E02001007
E00024879,307,0,E02001007
E00024880,335,0,E02001007
E00024881,335,0,E02001007
E00024882,288,0,E02001007
E00024883,324,0,E02001007
E00024884,255,0,E02001002
E00024885,351,0,E02001002
E00024886,253,0,E02001002
E00024887,315,0,E02001007
E00024888,295,0,E02001007
E00024889,301,0,E02001007
E00024891,300,0,E02001007
E00024892,295,0,E02001007
E00024893,356,0,E02000998
E00024894,304,0,E02000991
E00024895,315,0,E02000995
E00024896,205,0,E02000998
E00024897,373,0,E02001001
E00024898,325,0,E02001001
E00024899,308,0,E02001001
E00024900,363,8,E02001001
E00024901,299,0,E02001001
E00024902,439,0,E02000991
E00024903,280,0,E02000991
E00024904,283,0,E02000991
E00024905,267,0,E02000991
E00024906,309,0,E02000991
E00024907,281,8,E02000995
E00024908,309,0,E02000991
E00024909,338,0,E02000991
E00024910,360,0,E02000995
E00024911,299,16,E02000991
E00024912,251,0,E02000991
E00024913,305,0,E02000995
E00024914,320,0,E02000991
E00024915,238,1,E02000991
E00024916,233,0,E02000991
E00024917,358,25,E02000995
E00024918,310,0,E02000991
E00024919,340,0,E02000998
E00024920,308,0,E02000995
E00024921,276,0,E02000991
E00024922,297,0,E02000995
E00024923,274,0,E02000995
E00024924,310,0,E02000995
E00024925,324,0,E02000991
E00024926,399,0,E02000998
E00024927,312,0,E02000995
E00024929,309,0,E02000998
E00024930,332,0,E02000993
E00024932,298,0,E02000993
E00024933,399,0,E02000993
E00024934,288,0,E02001000
E00024935,240,0,E02001000
E00024937,265,0,E02001000
E00024938,395,0,E02000993
E00024939,254,0,E02001000
E00024940,258,0,E02001000
E00024941,282,0,E02001000
E00024942,308,0,E02001000
E00024943,303,0,E02001000
E00024944,339,0,E02001000
E00024945,265,0,E02001000
E00024946,241,0,E02001000
E00024947,485,0,E02001000
E00024948,232,0,E02001000
E00024949,237,0,E02001000
E00024950,191,0,E02001000
E00024951,293,0,E02000993
E00024952,379,0,E02000993
E00024953,403,0,E02000993
E00024954,258,0,E02001000
E00024955,270,0,E02000993
E00024956,318,0,E02000993
E00024958,289,0,E02001000
E00024959,203,0,E02000993
E00024960,329,3,E02001000
E00024961,327,0,E02000993
E00024962,326,0,E02001000
E00024963,314,0,E02001000
E00024964,234,0,E02001000
E00024965,268,0,E02000993
E00024966,331,0,E02001018
E00024967,328,0,E02001018
E00024968,257,0,E02001018
E00024969,349,0,E02001014
E00024970,510,0,E02001018
E00024971,470,0,E02001018
E00024972,496,0,E02001018
E00024973,319,0,E02001018
E00024974,285,0,E02001018
E00024975,222,0,E02001018
E00024976,242,0,E02001018
E00024977,285,0,E02001018
E00024978,269,0,E02001018
E00024979,289,0,E02001018
E00024980,273,0,E02001014
E00024981,299,0,E02001014
E00024982,294,0,E02001014
E00024983,271,0,E02001014
E00024984,389,0,E02001014
E00024986,242,1,E02001014
E00024987,343,0,E02001014
E00024988,367,0,E02001014
E00024989,357,0,E02001014
E00024990,307,0,E02001014
E00024991,323,0,E02001014
E00024992,292,0,E02001014
E00024993,262,0,E02001018
E00024994,287,0,E02001014
E00024995,279,0,E02001014
E00024996,295,0,E02001018
E00024997,282,0,E02001018
E00024998,328,0,E02001018
E00024999,273,0,E02001018
E00025000,329,0,E02001018
E00025001,326,0,E02001018
E00025002,327,0,E02001018
E00025003,211,0,E02001018
E00025004,466,0,E02001018
E00025005,263,0,E02001018
E00025006,286,0,E02001039
E00025007,331,0,E02001039
E00025008,326,0,E02001039
E00025009,323,0,E02001039
E00025010,340,0,E02001039
E00025011,353,0,E02001039
E00025012,282,0,E02001039
E00025013,310,0,E02001039
E00025014,319,0,E02001039
E00025015,382,0,E02001039
E00025016,312,0,E02001039
E00025017,375,0,E02001039
E00025018,344,0,E02001039
E00025019,246,0,E02001039
E00025020,411,0,E02001039
E00025021,309,0,E02001039
E00025022,401,0,E02001039
E00025023,321,0,E02001039
E00025024,395,0,E02001039
E00025025,409,0,E02001035
E00025026,273,0,E02001035
E00025027,287,0,E02001035
E00025028,283,0,E02001039
E00025029,310,0,E02001035
E00025030,262,0,E02001039
E00025031,242,0,E02001039
E00025032,255,0,E02001035
E00025033,454,0,E02001039
E00025034,292,0,E02001039
E00025035,288,0,E02001039
E00025036,421,0,E02001039
E00025037,281,0,E02001028
E00025038,300,0,E02001028
E00025039,291,0,E02001027
E00025040,320,0,E02001028
E00025041,269,0,E02001028
E00025042,315,0,E02001028
E00025043,326,0,E02001027
E00025044,324,0,E02001028
E00025045,353,0,E02001028
E00025046,321,0,E02001028
E00025047,296,0,E02001027
E00025048,302,0,E02001028
E00025049,168,26,E02001027
E00025050,245,0,E02001028
E00025051,243,0,E02001028
E00025052,280,0,E02001027
E00025053,297,0,E02001028
E00025054,280,46,E02001027
E00025055,379,38,E02001028
E00025056,206,0,E02001028
E00025057,274,0,E02001028
E00025058,286,0,E02001028
E00025059,372,0,E02001027
E00025060,294,0,E02001028
E00025061,238,0,E02001028
E00025062,339,0,E02001028
E00025063,363,0,E02001028
E00025064,384,0,E02001028
E00025065,276,0,E02001028
E00025066,272,0,E02001028
E00025067,194,0,E02001028
E00025068,404,0,E02001027
E00025069,227,0,E02001028
E00025070,272,36,E02001027
E00025071,328,0,E02001027
E00025072,293,0,E02001027
E00025073,247,0,E02001025
E00025074,304,25,E02001025
E00025075,292,0,E02001025
E00025076,258,0,E02001026
E00025077,515,0,E02001026
E00025078,384,0,E02001026
E00025079,293,1,E02001026
E00025080,315,0,E02001026
E00025081,252,0,E02001025
E00025082,280,4,E02001025
E00025083,348,0,E02001025
E00025084,255,0,E02001025
E00025085,301,0,E02001025
E00025086,412,0,E02001025
E00025087,259,0,E02001025
E00025088,256,2,E02001025
E00025089,229,0,E02001025
E00025090,238,39,E02001025
E00025091,389,6,E02001025
E00025092,273,0,E02001025
E00025093,255,0,E02001025
E00025094,301,0,E02001026
E00025095,270,2,E02001025
E00025096,299,0,E02001025
E00025097,227,0,E02001025
E00025098,189,0,E02001025
E00025099,271,0,E02001025
E00025100,194,0,E02001025
E00025101,322,0,E02001025
E00025102,328,0,E02001025
E00025103,267,0,E02001026
E00025104,377,0,E02001025
E00025105,236,0,E02001025
E00025106,298,0,E02001026
E00025107,345,0,E02001025
E00025108,343,0,E02001026
E00025109,267,0,E02001026
E00025110,427,0,E02001025
E00025111,298,0,E02001023
E00025112,304,0,E02001024
E00025113,336,0,E02001023
E00025114,404,0,E02001027
E00025115,300,3,E02001023
E00025116,291,0,E02001023
E00025117,546,10,E02001023
E00025118,313,0,E02001023
E00025119,415,0,E02001023
E00025120,296,0,E02001023
E00025121,297,0,E02001023
E00025122,257,0,E02001023
E00025123,287,0,E02001023
E00025124,202,0,E02001023
E00025125,301,0,E02001023
E00025126,306,11,E02001024
E00025127,314,0,E02001024
E00025128,296,0,E02001024
E00025129,297,0,E02001023
E00025130,296,0,E02001024
E00025131,260,0,E02001024
E00025132,200,0,E02001024
E00025133,404,0,E02001023
E00025134,291,0,E02001023
E00025135,262,0,E02001024
E00025136,527,0,E02001027
E00025137,351,43,E02001027
E00025138,352,0,E02001027
E00025139,285,0,E02001023
E00025140,341,0,E02001024
E00025141,337,0,E02001027
E00025142,371,0,E02001024
E00025143,269,0,E02001023
E00025144,304,0,E02001027
E00025145,461,7,E02001027
E00025146,481,12,E02001027
E00025147,266,0,E02001027
E00025148,320,0,E02001027
E00025149,221,0,E02001041
E00025150,300,0,E02001041
E00025151,374,0,E02001040
E00025152,267,0,E02001040
E00025153,340,0,E02001041
E00025154,274,0,E02001041
E00025155,273,0,E02001042
E00025156,344,0,E02001040
E00025157,293,0,E02001040
E00025158,281,0,E02001041
E00025159,279,0,E02001041
E00025160,304,0,E02001041
E00025161,335,0,E02001041
E00025162,320,0,E02001041
E00025163,276,0,E02001042
