Middle layer Super Output Areas Code,other,bisexual,homosexual,unknown,heterosexual,total,heterosexual percentage,homosexual percentage,bisexual percentage,other percentage,unknown percentage
E02006737,24,86,121,386,6273,6866,91.36323914943199,1.762307020099039,1.2525487911447712,0.34954849985435477,5.621905039324206
E02006738,17,108,109,615,6268,7100,88.28169014084507,1.535211267605634,1.5211267605633803,0.23943661971830987,8.661971830985916
E02006739,37,168,84,463,4398,5113,86.01603755133972,1.642871112849599,3.285742225699198,0.723645609231371,9.05534911011148
E02006740,49,214,169,528,5648,6559,86.1106876048178,2.5766122884586067,3.2626924836103064,0.7470651013874066,8.050007623113279
E02006741,9,51,68,275,4587,4981,92.08994177875928,1.3651877133105803,1.023890784982935,0.1806866091146356,5.5209797229471995
E02006742,39,142,127,609,6452,7330,88.0218281036835,1.7326057298772168,1.937244201909959,0.5320600272851296,8.308321964529332
E02006743,12,58,51,451,4840,5400,89.62962962962962,0.9444444444444444,1.074074074074074,0.2222222222222222,8.351851851851851
E02006744,38,159,134,546,5372,6211,86.49170825953952,2.1574625664144262,2.5599742392529383,0.6118177427145387,8.790854934793108
E02006745,16,68,91,435,6704,7298,91.86078377637709,1.246916963551658,0.9317621266100301,0.21923814743765419,5.960537133461222
E02006746,32,109,119,478,6724,7430,90.49798115746972,1.6016150740242259,1.4670255720053835,0.43068640646029605,6.433378196500674
E02006747,9,42,50,277,4360,4729,92.19708183548319,1.0573059843518715,0.888137026855572,0.19031507718333687,5.857475153309368
E02006748,5,43,86,374,6647,7150,92.96503496503496,1.202797202797203,0.6013986013986015,0.06993006993006994,5.230769230769231
E02006749,10,50,47,285,3873,4255,91.02232667450059,1.1045828437132785,1.1750881316098707,0.23501762632197415,6.698002350176263
E02006750,14,42,61,324,4190,4617,90.75157028373403,1.3212042451808534,0.9096816114359974,0.30322720381199914,7.017543859649122
E02006751,11,54,61,383,4362,4860,89.75308641975307,1.2551440329218106,1.1111111111111112,0.22633744855967078,7.8806584362139915
E02006752,6,62,65,320,6382,6829,93.45438570800995,0.9518231073363597,0.9078928100746816,0.08786059452335628,4.6858983745790015
E02006753,6,52,72,314,5649,6087,92.80433711187777,1.1828486939379004,0.8542796122884836,0.09857072449482504,5.158534581895843
E02006754,7,23,50,281,4552,4906,92.78434569914391,1.019160211985324,0.4688136975132491,0.1426824296779454,5.727680391357522
E02006755,4,24,47,279,4694,5044,93.06106264869152,0.9318001586042823,0.47581284694686754,0.07930214115781126,5.531324345757335
E02006756,10,48,80,295,5011,5434,92.21567905778431,1.4722119985277882,0.8833271991166729,0.18402649981597352,5.428781744571219
E02006757,10,45,49,397,5800,6291,92.19519949133684,0.7788904784612939,0.7153075822603719,0.15895724050230486,6.310602447941503
E02006758,10,47,49,328,5024,5448,92.2173274596182,0.8994126284875184,0.8627019089574155,0.18355359765051393,6.020558002936858
E02006759,15,57,80,472,6420,7029,91.33589415279556,1.1381419832124058,0.810926163038839,0.21340162185232608,6.715037700953194
E02006760,5,42,84,453,7009,7588,92.36953083816553,1.107011070110701,0.5535055350553505,0.06589351607801792,5.9699525566684235
E02006761,28,82,66,449,4659,5256,88.64155251141553,1.2557077625570776,1.5601217656012176,0.532724505327245,8.54261796042618
E02006762,13,55,65,394,5384,5898,91.28518141742964,1.102068497795863,0.9325194981349609,0.22041369955917262,6.6802305866395395
E02006763,17,57,58,438,6320,6873,91.95402298850574,0.8438818565400843,0.8293321693583587,0.2473446820893351,6.372762985595809
E02006764,12,44,45,317,4311,4717,91.39283442866228,0.953996184015264,0.9327962688149248,0.2543989824040704,6.720373118507526
E02006765,7,35,59,334,5087,5515,92.23934723481413,1.0698096101541252,0.6346328195829556,0.1269265639165911,6.0562103354487755
E02006766,2,30,65,372,6264,6731,93.06195216164016,0.9656811766453721,0.4456990046055564,0.029713266973703762,5.526667657108899
E02006767,19,49,73,528,7356,8006,91.88108918311266,0.9118161378965774,0.6120409692730452,0.23732200849362978,6.595053709717711
E02006768,11,42,55,423,5260,5780,91.00346020761245,0.9515570934256056,0.726643598615917,0.1903114186851211,7.31833910034602
E02006769,15,44,105,355,5408,5912,91.47496617050066,1.7760487144790258,0.7442489851150204,0.25372124492557513,6.004736129905278
E02006770,24,101,130,475,5852,6558,89.23452272034157,1.9823116803903629,1.5401036901494358,0.36596523330283626,7.243061909118634
E02006771,13,46,59,383,5281,5769,91.54099497313226,1.0227075749696655,0.7973652279424511,0.22534234702721442,6.638932223955625
E02006772,8,49,65,417,5022,5553,90.43760129659644,1.1705384476859355,0.88240590671709,0.14406627048442283,7.509454349000539
E02006773,14,72,74,573,6127,6846,89.49751679813029,1.0809231668127373,1.0517090271691498,0.2044989775051125,8.369851007887817
E02006774,13,73,101,398,5594,6166,90.72332144015569,1.6380149205319494,1.1839117742458645,0.21083360363282516,6.454751865066494
E02006775,4,56,85,391,4190,4722,88.73358746293944,1.8000847098686996,1.1859381617958493,0.08470986869970351,8.280389665396019
E02006776,12,37,62,284,4974,5357,92.85047601269368,1.1573641963785701,0.6906850849355983,0.22400597349262646,5.30147470599216
E02006777,9,38,50,423,5824,6335,91.93370165745857,0.7892659826361484,0.5998421468034728,0.1420678768745067,6.677190213101815
E02006778,11,37,47,397,5417,5898,91.84469311631062,0.7968802984062394,0.6273312987453374,0.1865038996269922,6.731095286537809
E02006779,14,46,65,412,5954,6477,91.92527404662653,1.0035510267098966,0.7102053419793114,0.21614945190674695,6.360969584684267
E02006780,6,27,61,387,4540,5015,90.5284147557328,1.2163509471585243,0.5383848454636092,0.11964107676969092,7.716849451645065
E02006781,5,29,13,118,1565,1725,90.72463768115942,0.7536231884057971,1.6811594202898552,0.2898550724637681,6.840579710144927
E02006782,10,58,89,507,5842,6496,89.93226600985221,1.3700738916256159,0.8928571428571428,0.1539408866995074,7.804802955665025
E02006783,54,63,66,606,5111,5846,87.42730071843997,1.128977078344167,1.077659938419432,0.9237085186452274,10.366062264796442
E02006784,20,72,83,606,5566,6327,87.97218270902482,1.3118381539434172,1.1379800853485065,0.316105579263474,9.577999051683262
E02006785,8,29,64,411,4883,5387,90.64414330796362,1.1880452942268425,0.5383330239465379,0.1485056617783553,7.629478373863003
E02006786,30,75,104,557,5098,5834,87.38429893726432,1.7826534110387384,1.2855673637298595,0.5142269454919438,9.547480287967089
E02006787,10,62,63,477,5539,6141,90.19703631330403,1.0258915486077185,1.0096075557726756,0.16283992835043154,7.767464582315584
E02006788,23,97,73,535,5198,5903,88.05692021006269,1.2366593257665595,1.6432322547857023,0.38963239031001184,9.063188209385059
E02006789,6,33,39,341,5253,5666,92.71090716554889,0.6883162725026474,0.5824214613483939,0.10589481115425345,6.018355100600071
E02006790,9,43,50,378,5816,6287,92.50835056465722,0.795291872117067,0.6839510100206776,0.14315253698107205,6.012406553205026
E02006791,32,91,249,580,5374,6294,85.3829043533524,3.956148713060057,1.4458214172227517,0.5084207181442644,9.215125516364791
E02006792,40,158,265,673,6524,7620,85.61679790026247,3.477690288713911,2.073490813648294,0.5249343832020997,8.832020997375329
E02006793,52,63,42,743,6426,7274,88.34204014297498,0.577398955182843,0.8660984327742646,0.7148748968930437,10.214462469067913
E02006794,53,62,80,756,5323,6221,85.5650217006912,1.2859668863526763,0.9966243369233243,0.8519530622086482,12.152387076032792
E02006795,29,52,41,692,5795,6580,88.06990881458967,0.6231003039513677,0.7902735562310031,0.44072948328267475,10.516717325227964
E02006796,19,61,76,550,7013,7700,91.07792207792208,0.9870129870129871,0.7922077922077922,0.24675324675324678,7.142857142857142
E02006798,85,292,293,779,5968,7332,81.39661756683033,3.996181123840698,3.982542280414621,1.159301691216585,10.624659028914348
E02006799,44,77,67,813,7778,8735,89.0440755580996,0.7670291929021179,0.8815111619919862,0.5037206639954207,9.307384087006296
E02006800,64,128,94,1194,9792,11208,87.36616702355461,0.8386866523911493,1.1420413990007139,0.5710206995003569,10.653104925053533
E02006801,49,226,481,807,6186,7700,80.33766233766234,6.246753246753247,2.935064935064935,0.6363636363636364,10.480519480519481
E02006802,41,275,582,856,6310,8023,78.64888445718559,7.254144335036769,3.427645519132494,0.5110307864888446,10.669325688645145
E02006803,17,66,90,403,7151,7710,92.7496757457847,1.1673151750972763,0.8560311284046693,0.2204928664072633,5.226977950713359
E02006804,13,66,71,447,6165,6749,91.34686620240035,1.0520077048451622,0.977922655208179,0.19262112905615647,6.623203437546303
E02006805,27,79,69,612,6108,6868,88.9341875364007,1.0046592894583575,1.1502620850320326,0.3931275480489225,8.91089108910891
E02006806,20,65,83,525,6243,6916,90.26894158473105,1.2001156737998844,0.9398496240601504,0.2891844997108155,7.5910931174089065
E02006807,9,37,58,439,5896,6430,91.69517884914463,0.9020217729393468,0.5754276827371696,0.13996889580093314,6.827371695178849
E02006808,14,33,40,346,4913,5332,92.1417854463616,0.7501875468867216,0.6189047261815454,0.2625656414103526,6.489122280570142
E02006809,15,31,26,703,7482,8242,90.77893715117689,0.31545741324921134,0.37612230041252126,0.18199466148992963,8.52948313516137
E02006810,26,76,138,591,7949,8754,90.80420379255197,1.5764222069910898,0.8681745487777016,0.29700708247658214,6.751199451679232
E02006811,16,47,107,462,8663,9279,93.3613535941373,1.1531415023170601,0.5065200991486152,0.17243237417825197,4.978984804397026
E02006812,11,44,89,357,5744,6234,92.13987808790503,1.427654796278473,0.7058068655758742,0.17645171639396856,5.726660250240616
E02006813,13,66,91,468,6073,6698,90.66885637503732,1.3586145117945656,0.9853687667960586,0.19408778739922367,6.987160346372051
E02006814,11,70,66,371,6162,6669,92.39766081871345,0.9896536212325686,1.049632628579997,0.1649422702054281,5.563052931473984
E02006815,19,77,95,928,7594,8694,87.34759604324822,1.092707614446745,0.8856682769726247,0.21854152288934897,10.674028065332413
E02006816,16,37,79,441,6656,7213,92.27783169277693,1.095244697074726,0.5129627062248718,0.22182171079994456,6.113960903923472
E02006817,42,147,122,766,6380,7415,86.04180714767364,1.645313553607552,1.9824679703304113,0.5664194200944033,10.330411328388402
E02006818,18,33,54,540,6210,6837,90.82931110136025,0.7898200965335673,0.4826678367705134,0.26327336551118913,7.898200965335674
E02006819,16,78,86,594,5605,6363,88.08738016658809,1.3515637278013515,1.2258368694012258,0.25145371680025147,9.335219236209335
E02006820,12,60,94,538,8220,8912,92.23518850987432,1.05475763016158,0.6732495511669658,0.13464991023339318,6.0368043087971275
E02006821,9,46,60,344,4887,5337,91.56829679595279,1.1242270938729624,0.8619074386359378,0.16863406408094433,6.445568671538317
E02006822,22,64,94,520,7081,7759,91.26176053615157,1.211496326846243,0.8248485629591443,0.2835416935172058,6.701894574043046
E02006823,11,50,42,491,6651,7234,91.94083494608792,0.5805916505391209,0.6911805363560962,0.15205971799834117,6.787392867016864
E02006824,18,47,63,521,7070,7701,91.80625892741202,0.8180755746007012,0.610310349305285,0.23373587845734323,6.76535514868199
E02006825,15,35,47,338,4752,5172,91.87935034802784,0.908739365815932,0.6767208043310132,0.2900232018561485,6.5351894818252125
E02006826,35,123,139,729,7167,8158,87.85241480755087,1.7038489825937728,1.5077224810002452,0.4290267222358421,8.936013728855112
E02006827,10,100,86,484,5782,6452,89.61562306261625,1.3329200247985122,1.5499070055796653,0.15499070055796654,7.50154990700558
E02006828,11,60,75,303,5428,5866,92.53324241391067,1.2785543811796796,1.0228435049437437,0.18752130923968632,5.165359699965905
E02006829,12,41,78,385,5737,6241,91.9243710943759,1.249799711584682,0.6569460022432303,0.1922768787053357,6.168883191796186
E02006830,18,73,69,282,4822,5246,91.91765154403355,1.3152878383530309,1.3915364086923372,0.3431185665268776,5.375524208921083
E02006831,6,37,38,281,4894,5250,93.21904761904763,0.7238095238095238,0.7047619047619047,0.1142857142857143,5.352380952380952
E02006832,5,37,42,244,4517,4840,93.32644628099173,0.8677685950413223,0.7644628099173554,0.10330578512396695,5.041322314049586
E02006833,20,75,100,494,9346,10015,93.32001997004494,0.998502246630055,0.7488766849725411,0.199700449326011,4.932601098352471
E02006834,11,73,78,552,5314,6017,88.31643676250623,1.2963270732923384,1.2132291839787268,0.18281535648994515,9.174006980222703
E02006835,7,47,54,287,4622,5010,92.25548902195608,1.0778443113772456,0.93812375249501,0.13972055888223553,5.728542914171657
E02006836,19,46,73,539,6341,6999,90.59865695099299,1.0430061437348193,0.6572367481068724,0.27146735247892556,7.7011001571653095
E02006837,21,73,83,618,8749,9523,91.87230914627743,0.8715740837971226,0.7665651580384333,0.22051874409324793,6.489551611887011
E02006838,7,38,63,418,5403,5922,91.23606889564336,1.0638297872340425,0.6416751097602161,0.1182033096926714,7.058426207362379
E02006839,8,62,61,476,6482,7081,91.54074283293319,0.8614602457280044,0.8755825448382998,0.11297839288236125,6.722214376500495
E02006840,25,96,150,647,8284,9177,90.26915113871635,1.6345210853220007,1.0460934946060805,0.27242018088700015,7.0502342813555625
E02006841,53,219,291,615,5663,6788,83.42663523865646,4.286977018267531,3.2262816735415436,0.7807896287566294,9.060106069534472
E02006842,21,60,95,384,3473,4012,86.56530408773679,2.3678963110667994,1.4955134596211366,0.5234297108673979,9.571286141575275
E02006843,152,578,400,1163,7872,10013,78.61779686407671,3.9948067512234093,5.772495755517826,1.5180265654648957,11.614900629182063
E02006844,70,428,194,864,5714,7200,79.36111111111111,2.6944444444444446,5.944444444444445,0.9722222222222222,12.0
E02006845,17,101,118,582,6669,7470,89.27710843373494,1.5796519410977243,1.3520749665327978,0.22757697456492637,7.791164658634537
E02006846,20,95,128,428,6544,7195,90.95205003474635,1.7790132036136206,1.320361362056984,0.27797081306462823,5.948575399583044
E02006847,10,97,115,376,6785,7373,92.02495592024957,1.5597450155974502,1.31561101315611,0.13563000135630002,5.09968805099688
E02006848,12,98,122,351,5742,6313,90.95517186757485,1.9325201964200855,1.5523522889276098,0.1900839537462379,5.55995564707746
E02006849,7,77,88,386,7489,8040,93.14676616915423,1.0945273631840797,0.9577114427860696,0.08706467661691543,4.800995024875622
E02006850,90,481,232,1382,7171,9266,77.39045974530542,2.5037772501618822,5.19102093675804,0.9712928987696956,14.914742067774661
E02006851,104,511,327,1339,7316,9493,77.06731275676815,3.4446434214684505,5.382913725903298,1.0955440851153482,14.105130095860108
E02006852,54,320,253,924,8590,10087,85.15911569346683,2.5081788440567068,3.1724001189650046,0.5353425200753446,9.16030534351145
E02006853,41,165,281,868,7760,9074,85.51906546175887,3.0967599735508045,1.8183821908750275,0.451840423187128,9.565792373815295
E02006854,31,92,245,595,5246,6178,84.91421171900292,3.9656846876011653,1.4891550663645192,0.5017805114923923,9.630948527031402
E02006855,59,175,140,501,4387,5203,84.31674034211032,2.6907553334614644,3.363444166826831,1.1339611762444743,9.629060157601383
E02006856,115,437,278,853,8005,9573,83.62059960305025,2.9040008356836937,4.564922176956022,1.201295309725269,8.91047738431004
E02006857,28,88,121,536,6583,7328,89.83351528384279,1.6512008733624455,1.2008733624454149,0.38209606986899564,7.314410480349346
E02006858,15,63,120,423,5276,5882,89.69738184291057,2.0401224073444406,1.0710642638558314,0.2550153009180551,7.1914314858891535
E02006859,13,34,58,382,5247,5721,91.71473518615628,1.0138087746897395,0.5943016955077784,0.2272330012235623,6.677154343646216
E02006861,201,1043,432,1534,9771,12780,76.45539906103286,3.3802816901408446,8.161189358372457,1.572769953051643,12.003129890453835
E02006862,9,40,64,302,4948,5354,92.41688457228241,1.1953679491968623,0.7471049682480388,0.16809861785580874,5.640642510272693
E02006863,25,102,125,737,7895,8859,89.11841065583023,1.4109944689016818,1.1513714866237725,0.28219889378033636,8.319223388644316
E02006864,16,49,59,696,6459,7263,88.93019413465511,0.8123365000688421,0.6746523475148011,0.22029464408646562,9.582817017761256
E02006865,13,36,62,648,6127,6873,89.1459333624327,0.9020806052669867,0.5237887385421214,0.1891459333624327,9.428197293758183
E02006866,17,71,78,401,6471,7021,92.16635806865119,1.1109528557185586,1.0112519584104829,0.24213075060532688,5.711437117219769
E02006867,14,70,79,417,6260,6826,91.70817462642836,1.1573395839437446,1.0254907705830647,0.20509815411661297,6.108995019044829
E02006868,75,311,314,1044,8117,9786,82.94502350296342,3.208665440425097,3.1780094011853666,0.7664009809932557,10.668301655426118
E02006869,19,96,122,575,8276,9069,91.25592678354835,1.3452420333002537,1.0585511081706915,0.20950490682544934,6.340280074980703
